date,DSE,Bank,Cement,Ceramics,Engineering,NBFI,Food,Fuel,Insurance,IT,Jute,Miscellaneous,Mutual_Fund,Paper,Pharmaceuticals,Service_Real_Estate,Tannery,Textile,Travel_Leisure,Telecommunication,Total Volume,DSEX
6/23/2022,4145.38,2949.35,2750.9,1344.06,2779.71,2410.56,22915.7,2771.32,4094.67,2028.36,4463.12,4230.84,679.839,306.084,5358.21,3495.41,4820.85,2275.54,662.171,4368.1,157974101,6327.65291
6/22/2022,4139.31,2940.26,2745.68,1331.25,2774.24,2406.55,22918,2751.4,4101.75,2025.08,4442.63,4234.01,679.75,308.567,5355.52,3513.59,4788.16,2279.03,661.294,4364.68,183110019,6317.80193
6/21/2022,4135.48,2939.28,2724.58,1340.31,2775.2,2412.27,22963.3,2735.22,4093.17,2016.23,4449.42,4268.82,677.204,295.728,5350,3553.48,4831.86,2262.08,656.006,4362.98,255990340,6311.65565
6/20/2022,4165.54,2954.75,2750.46,1364.21,2797.46,2437.95,23044.7,2747.73,4127.66,2039.42,4494.24,4346.54,681.487,301.274,5380.94,3618.8,4897.55,2279.83,662.426,4378.76,189693348,6357.3856
6/19/2022,4196.84,2975.51,2783.34,1389.57,2828.08,2469.19,23204.5,2770,4179.46,2067.84,4535.97,4323.15,688.287,304.185,5408.02,3684.79,4982.82,2307.05,671.469,4407.81,208210813,6406.46981
6/16/2022,4209.73,2995.1,2803.3,1398.63,2850.6,2491.47,23219.8,2779.28,4238.21,2081.23,4567.43,4227.43,691.92,304.65,5414.52,3686.98,5020.74,2318.35,682.971,4403.76,259789529,6425.73633
6/15/2022,4176.37,2989.61,2785.35,1404.24,2822.06,2463.4,23029.9,2764.3,4237.34,2068.09,4512.44,4151.19,687.137,305.654,5337.49,3459.15,4992.26,2320.48,669.262,4391.42,246937735,6374.5127
6/14/2022,4168.76,2992.9,2781.62,1310.85,2806.59,2463.33,23184.5,2754.09,4273.14,2070.95,4566.29,4059.04,686.924,304.81,5347.8,3408.06,4993.71,2302.46,646.788,4395.58,221287935,6361.39055
6/13/2022,4186.43,3006.35,2800.79,1269.16,2805.9,2490.45,23299.8,2759.67,4289.4,2093.6,4627.41,4080.78,689.5,307.447,5376.61,3436.85,5080.44,2298.76,658.682,4410.42,199889240,6391.99015
6/12/2022,4210.57,3024.97,2832.04,1286.06,2811.13,2495.22,23373.1,2767.92,4352.81,2115.21,4640.85,4137.36,697.371,311.104,5404.4,3494.46,5146.63,2284.39,663.101,4437.4,176268522,6431.46025
6/9/2022,4241.13,3038.65,2851.1,1261.66,2832.05,2517.5,23540.1,2790.06,4429.22,2141.59,4607.35,4149.68,707.072,314.727,5449.83,3558.93,5211.49,2299.9,674.513,4439.12,195445941,6480.30092
6/8/2022,4243.99,3033.28,2849.41,1248.71,2837.38,2517.25,23666.7,2792.39,4495.82,2143.59,4624.66,4156.73,712.717,307.075,5455.14,3588.23,5070.16,2297.17,671.818,4415.33,294379665,6484.24844
6/7/2022,4227.7,3008.71,2851.1,1194.36,2817.94,2501.94,23660.4,2791.99,4545.16,2132.53,4658.8,4146.85,694.201,306.689,5452.49,3555.35,5042.88,2266.82,662.987,4430.04,193662301,6468.6041
6/6/2022,4241.33,3007.75,2873.63,1213.4,2831.11,2512.98,23975,2801.71,4438.34,2156.01,4715.12,4190.33,691.66,310.043,5471.95,3616.05,5099.29,2286.42,672.402,4444.18,248774922,6489.17129
6/5/2022,4246.25,2993.28,2874.77,1232.58,2839.18,2500.7,24083.5,2807.7,4231.39,2192.9,4738.26,4227.01,688.04,314.463,5521.59,3650.36,5156.9,2308.37,679.82,4490.17,257800562,6497.39319
6/2/2022,4214.72,2980.27,2860,1210.86,2816.28,2498.51,23597.6,2767.29,4125,2178.16,4665.63,4222.9,682.08,315.844,5497.39,3587.27,5197.24,2313.67,687.637,4402.77,242890339,6451.53162
6/1/2022,4201.32,2983.84,2844.14,1185.34,2814.21,2501.73,23385.2,2761.09,4082.28,2117.02,4678.63,4198.13,682.113,315.208,5486.3,3553.41,5172.98,2297.15,672.103,4421.15,206507568,6433.1729
5/31/2022,4175.95,2998.67,2815.43,1182.55,2777.79,2461.15,23096.5,2740.91,4017.72,2104,4406.02,4188.59,676.374,307.97,5460.01,3456.94,5071.75,2258.33,656.095,4431.44,174925525,6392.85911
5/30/2022,4170.6,2986.01,2833.85,1183.65,2776.7,2480.38,23011.9,2739.77,3912,2099.66,4435.17,4230.34,677.731,311.374,5450.98,3489.15,5136.55,2262.41,664.796,4438.35,237486285,6388.65989
5/29/2022,4155.13,2933.09,2857.43,1191.79,2791.88,2482.69,23040.9,2745.12,3891.39,2107.84,4436.45,4240.94,671.265,315.91,5425.19,3550.25,5200,2261.4,676.8,4447.47,211898643,6369.33221
5/26/2022,4069.53,2908.88,2801.33,1127.48,2709.2,2376.99,22392.9,2697.35,3777.22,2004.37,4301.55,4171.72,659.294,309.662,5342.44,3321.46,5031.63,2174.23,652.2,4373.66,124547007,6237.9798
5/25/2022,4031.79,2886.76,2773.19,1115.76,2689.08,2327.38,22282.4,2677.56,3755.32,1973.23,4233.59,4081.16,654.227,305.619,5301.68,3275.4,4892.96,2152.84,644.793,4345.79,135311789,6187.64948
5/24/2022,4048.82,2907.07,2769.93,1136,2703.23,2333.82,22473.4,2686.07,3796.33,2023.14,4259.8,4061.01,656.973,300.213,5304.71,3321.16,4890.42,2156.67,649.987,4390.27,193443970,6211.46086
5/23/2022,4078.27,2902.05,2819.92,1174.24,2740.83,2362.38,22669.2,2698.91,3834.14,2073.77,4322.94,4113.02,660.402,289.026,5331.28,3339.96,5019.98,2196.38,667.711,4428.31,176541739,6261.54535
5/22/2022,3999.8,2879,2769.85,1137.81,2636.51,2285.77,22058.3,2638.55,3743.8,2000.57,4141.82,3954.97,646.856,283.787,5294.63,3169.79,5024.77,2100.6,643.377,4383.87,219415379,6142.681
5/19/2022,4076.52,2918.69,2841.55,1170.43,2699.22,2332.87,22522.5,2685.09,3835.96,2066,4247.53,4128.17,660.289,294.244,5368.43,3293.55,5184.19,2149.01,657.664,4381.44,175799671,6258.24873
5/18/2022,4110.57,2933.04,2867.31,1207.25,2727.27,2352.02,22950.5,2701.6,3898.88,2098.78,4334.42,4197.74,663.907,303.837,5389.55,3362.75,5160.45,2165.66,660.879,4408.97,206011787,6309.91585
5/17/2022,4170.91,2938.33,2904.7,1257.07,2786.73,2388.47,23222.8,2730.54,4005.57,2172.12,4398.27,4317.25,669.966,313.755,5462.61,3499.91,5325.42,2225.8,691.588,4446.42,209639877,6403.50516
5/16/2022,4190.25,2942.59,2860.02,1263.59,2799.94,2418.85,23579.8,2736.83,4118.91,2184.32,4473.52,4309.61,673.422,310.069,5478.08,3552.15,5309.79,2239.87,699.256,4460.25,290244800,6430.93179
5/12/2022,4276.55,2971.57,2966.46,1245.66,2871.07,2495.98,24115.8,2805.73,4279.6,2277.92,4606.53,4463.55,687.567,325.773,5527.04,3723.18,5504.59,2320.98,732.189,4521.65,201040617,6565.4702
5/11/2022,4291.77,2994.78,2989.86,1187.59,2882.35,2510.71,24195.4,2809.9,4331.8,2292.98,4638.88,4495.07,686.864,333.128,5503.53,3731.01,5614.08,2327.39,734.688,4576.75,241290227,6591.99032
5/10/2022,4340.27,3018.19,3035.58,1213.56,2931.31,2539.62,24394.7,2832.86,4424.7,2334.15,4771.69,4478.98,694.486,342.345,5552.77,3855.12,5641.28,2395.01,764.478,4629.02,320245121,6665.61461
5/9/2022,4359.11,3027.8,3057.69,1224.15,2963.17,2538.23,24513,2862.44,4411.9,2385.48,4632.46,4572.59,694.748,356.098,5556.86,3970.85,5652.35,2363.87,771.698,4648.8,273935729,6698.08398
5/8/2022,4338.49,3033.3,3057.98,1159.98,2940.73,2484.96,24391.8,2832.4,4370.12,2379.32,4636.08,4571.81,693.755,350.086,5529.42,3863.83,5640.03,2355.23,767.769,4638.43,235640893,6669.41844
5/5/2022,4317.45,3040.88,3063.46,1109.55,2888.36,2482.47,24170.7,2789.01,4377.48,2302.58,4605.11,4568.35,690.871,346.312,5530.43,3647.62,5664.85,2299.71,770.166,4650.88,113840008,6643.16613
4/28/2022,4323.09,3051.96,3111.97,1086.01,2877.6,2471.42,24226.6,2792.42,4398.27,2339.9,4565.82,4551.75,690.621,340.412,5544.87,3649.58,5578.93,2304.38,736.632,4663.45,200498772,6655.6665
4/27/2022,4338.18,3058.88,3138.79,1083.39,2884.29,2499.18,24377.2,2806.99,4424.6,2339.62,4573.29,4529.77,691.227,345.729,5568.92,3639.06,5542.11,2313.34,738.715,4684.53,181661908,6677.64445
4/26/2022,4334.57,3055.1,3121.83,1085.65,2864.51,2498.95,24365.8,2816.09,4510.2,2313.27,4584.83,4498.12,689.981,346.767,5575.1,3620.35,5526.9,2283.82,689.407,4751.62,145232370,6677.56799
4/25/2022,4328.46,3045.39,3121.09,1076.32,2880.95,2508.65,24448.4,2803.27,4505.22,2307.84,4599.69,4476.83,692.994,326.987,5576.04,3654.64,5523.27,2275.71,665.617,4746.26,144216698,6666.91159
4/24/2022,4337.74,3030.49,3115.39,1084.98,2887.13,2526.61,24617,2814.31,4434.22,2320.22,4641,4512.88,694.269,324.792,5611.49,3690.88,5533.87,2302.02,664.236,4759.82,208913624,6683.2389
4/21/2022,4325.13,3012.9,3122.73,1083.95,2893.45,2482.42,24386.8,2807.09,4380.04,2369.15,4651.48,4487.27,690.923,332.163,5625.93,3698.25,5531.58,2301.84,654.964,4734.83,181230981,6662.36324
4/20/2022,4286.63,2993.3,3086.93,1063.43,2865.76,2416.08,24237.7,2785.32,4321.45,2313.06,4594.24,4431.59,681.402,331.341,5598.88,3673.46,5610.91,2259.87,649.616,4691.27,138231724,6606.41056
4/19/2022,4235.67,2960.53,3057.06,1051.96,2830.05,2367.26,24191.1,2761.08,4285.56,2256.17,4566.57,4262.92,677.972,318.646,5561.43,3588.5,5417.49,2231.78,642.686,4629.69,138348873,6530.06777
4/18/2022,4200.06,2937,3027.09,1038.32,2802.63,2369.76,24037.4,2722.16,4286.32,2272.57,4603.07,4248.31,675.153,320.04,5485.66,3522.21,5399.14,2221.11,636.366,4581.27,96421740,6482.38116
4/17/2022,4246.09,2956.64,3080.6,1057.39,2840.39,2403.09,24311.5,2758.94,4360.8,2312.15,4688.22,4309.09,682.938,326.323,5526.93,3588.65,5477.76,2254.22,648.556,4620.11,90649795,6554.87364
4/13/2022,4263.71,2956.97,3101.86,1072.19,2858.85,2417.03,24342.6,2764.22,4415.89,2341.66,4739.71,4344.08,685.696,331.901,5545.67,3569.53,5557.39,2279.12,653.461,4603.94,125750510,6584.97476
4/12/2022,4256.33,2944.89,3104.8,1076.53,2854.59,2422.15,24365.9,2763.96,4444.41,2359.73,4730.22,4344.61,685.255,335.202,5507.9,3597.3,5603.82,2277.82,653.981,4600.84,124471637,6574.07285
4/11/2022,4296.77,2968.35,3127.31,1094.78,2892.88,2463.63,24548.7,2792.17,4502.49,2401.74,4801.4,4375.8,692.96,341.616,5539.65,3663.62,5698.07,2308.61,660.553,4659.93,125418060,6638.56813
4/10/2022,4311.15,2982.74,3110.8,1099.36,2902.22,2464.43,24426.5,2799.44,4517.28,2436.79,4777.69,4400.35,692.41,334.299,5559.91,3718.03,5764.19,2326.92,667.235,4678.28,133083415,6662.452
4/7/2022,4297.05,2992.47,3131.57,1088.14,2897.51,2439.69,24413.6,2786.49,4475.24,2397.74,4741.65,4374.11,693.393,319.435,5527.04,3666.02,5747.14,2310.96,657.39,4687.82,133848988,6641.2337
4/6/2022,4310.85,3009.58,3170.28,1091.33,2897.68,2452.56,24542.9,2791.12,4501.58,2420.88,4699.14,4378.18,695.38,321.875,5526.71,3696.05,5807.53,2317.76,658.598,4681.81,124431267,6662.48286
4/5/2022,4322.97,2999.29,3139.47,1101.69,2893.74,2488.38,24719.9,2801.76,4566.58,2439.63,4707.91,4383,699.989,326.785,5537.15,3733.13,5906.4,2330.67,661.453,4722.1,139195142,6694.30129
4/4/2022,4340.03,3013.73,3093.96,1113.51,2899.17,2519.71,24846.7,2813.93,4624.47,2468.56,4789.89,4394.77,705.102,331.587,5538.1,3778.65,5986.83,2351.26,657.969,4720.62,156511956,6718.91331
4/3/2022,4373.17,3038.34,3132.28,1121.38,2924.1,2543.52,25021.5,2831.96,4697.96,2500.93,4860.83,4432.1,708.096,337.689,5557.3,3825.35,6058.98,2363.55,659.663,4780.41,209822707,6771.91593
3/31/2022,4363.58,3028.87,3050.05,1131.93,2913.52,2457.19,24911.7,2847.4,4745.97,2536.65,4943.08,4452.83,702.323,341.799,5543.23,3813.56,6156.37,2366.1,662.788,4753.16,214520302,6757.83526
3/30/2022,4361.29,3048.9,3068.98,1123.22,2910.49,2434.12,24789.5,2848.23,4752.72,2527.25,4989.21,4446.97,707.131,344.662,5506.12,3843.31,6102.99,2366.58,662.144,4763.25,167122052,6753.76371
3/29/2022,4368.53,3064.54,3091.74,1136.36,2926.78,2437.97,24883.3,2854.59,4638.48,2560.08,5004.71,4469.6,705.998,345.558,5506.21,3898.96,5964.75,2380.47,662.158,4777.22,218887224,6765.30222
3/28/2022,4363.19,3067.3,3091.38,1119.44,2903.17,2414.96,24932.7,2840.03,4612.95,2591.37,4855.85,4485.23,698.023,347.045,5515.86,3829.61,5998.9,2368.4,652.804,4768.69,181955740,6758.16776
3/27/2022,4353.94,3070.89,2960.97,1109.06,2884.01,2432.41,25010.6,2821.5,4581.42,2539.85,4858.42,4538.81,700.103,340.294,5522.09,3808.82,5799.82,2359.81,646.86,4747.74,185840871,6741.55178
3/24/2022,4361.26,3073.23,2959.97,1111.22,2873.03,2453.33,24953.6,2831.72,4625.56,2553.08,4790.99,4571.42,702.628,332.699,5529.57,3855.73,5701.36,2375.82,648.572,4722.33,183421468,6752.87373
3/23/2022,4361.8,3065.43,2933.78,1120.44,2871.64,2457.29,25013.5,2820.6,4590.9,2588.71,4837.15,4609.9,702.755,329.871,5542.74,3877.31,5563.05,2383.96,654.062,4738.02,196788136,6750.40126
3/22/2022,4377.33,3078.84,2903.66,1131.87,2877.47,2483.28,25068.8,2830.85,4546.37,2633.94,4785.56,4646.3,705.554,314.287,5562.35,3912.24,5603.06,2416.47,660.394,4741.05,234051937,6771.66033
3/21/2022,4325.79,3065.31,2839.85,1113.93,2843.11,2440.56,24881.7,2812.71,4525.82,2562.87,4698.64,4506.92,703.51,301.005,5480.75,3862.53,5456.96,2384.26,650.278,4701.94,174589288,6691.77995
3/20/2022,4331.11,3068.91,2845.11,1126.82,2858.29,2466.64,24821.8,2816.45,4552.91,2607.59,4701.78,4495.81,710.549,296.854,5470.5,3837.71,5291.33,2392.49,657.084,4731.37,177413595,6698.04448
3/16/2022,4375.96,3096.55,2894.03,1147.1,2900.42,2504.68,25158.7,2845.58,4612.58,2659.14,4705,4514.08,720.21,302.491,5510.55,3904.1,5381.3,2418.3,668.18,4762.37,238980242,6765.58965
3/15/2022,4375.9,3068,2918.66,1150.25,2917.3,2523.82,25059.9,2858.3,4643.94,2687.86,4708.97,4497.83,727.789,306.573,5495.87,3914.6,5428.12,2424.92,669.87,4862.3,340616865,6765.47959
3/14/2022,4369.48,3078.34,2925.5,1164.88,2906.06,2529.9,25049.7,2843.22,4693.27,2579.13,4740.35,4467.21,701.097,308.719,5484.21,3920.36,5450.05,2426.75,653.652,4846.61,295867042,6763.9339
3/13/2022,4370.38,3071.4,2906.85,1173.09,2904.91,2536.83,24993.5,2846.36,4683.92,2595.19,4662.79,4509.18,691.905,307.985,5496.62,3955.02,5491.16,2426.16,652.708,4832.32,303573025,6765.73261
3/10/2022,4308.2,3044.61,2822.75,1128.21,2823.99,2464.61,24567.5,2806.77,4699.05,2588.98,4667.85,4439.67,679.193,305.96,5427.42,3842.73,5531.42,2373.33,640.724,4741.23,307325011,6668.14654
3/9/2022,4283.68,3016.37,2832.27,1128.61,2808.19,2439.97,24425.6,2806.92,4668.2,2494.57,4702.96,4394.21,677.441,310.484,5417.47,3840.36,5590.3,2341.05,641.73,4736.6,205272774,6630.02351
3/8/2022,4183.83,2971.98,2721.46,1087.18,2715.75,2356.7,24006.6,2750.91,4423.13,2345.78,4615.95,4307.49,667.313,299.139,5327.1,3733.55,5297.61,2260.21,625.337,4673.57,206575604,6474.28851
3/7/2022,4173.04,2977.05,2657.01,1070.53,2682.12,2337.65,24216.3,2736.07,4424.43,2316.04,4581.96,4288.05,668.173,301.442,5325.44,3652.56,5348.72,2226.33,626.052,4667.31,206815979,6456.51376
3/6/2022,4290.56,3024.15,2826.01,1116.51,2767.37,2433.36,25065.7,2794.01,4629.74,2368.38,4727.11,4437.5,685.117,312.462,5465.2,3804.15,5621.9,2307.11,642.03,4724.82,166347588,6638.63722
3/3/2022,4326.04,3033.84,2876.02,1126.55,2792.34,2461.89,25657.8,2817.67,4726.48,2405.64,4676.38,4458.23,668.626,308.56,5503.75,3870.15,5605.77,2320.99,637.832,4789.61,148729297,6696.52047
3/2/2022,4320.66,3026.58,2894.13,1118.2,2795.69,2468.99,25213,2807.12,4726.44,2408.54,4630.75,4461.81,668.078,306.204,5514.33,3870.79,5591.57,2305.83,642.357,4849.27,163055164,6699.83596
3/1/2022,4355.64,3053.83,2920.98,1138.74,2830.82,2497.36,25418.1,2830.1,4741.19,2418.33,4672.91,4475.34,676.892,310.144,5542.73,3878.37,5674.92,2335.83,644.457,4915.89,203091762,6753.78965
2/28/2022,4347.54,3055.67,2926.91,1149.47,2834.3,2501.64,25372.9,2841.37,4677.97,2444.97,4666.76,4361.24,672.247,309.565,5541.37,3817.74,5598.28,2345.67,643.561,4914.91,187544008,6739.44961
2/27/2022,4308.39,3018.98,2938.66,1147.67,2801.9,2455.28,25187.2,2812.85,4578.25,2413.08,4562.53,4341.91,668.797,301.352,5523.87,3806.6,5496.23,2306.72,646.656,4903.89,256975025,6676.14258
2/24/2022,4412.77,3088.39,3044.71,1213.46,2871.57,2545.54,25700.4,2887.57,4804.8,2460.02,4684.63,4427.72,683.581,308.977,5615.67,3911.66,5720.51,2381.57,658.332,4952.26,282681402,6839.44086
2/23/2022,4480.23,3125.72,3086.77,1213.78,2939.54,2611.66,26006,2935.19,4951.54,2528.58,4839.67,4468.17,689.346,314.302,5683.97,4001.51,5853.34,2395.39,675.716,5095.18,196485303,6948.67279
2/22/2022,4454.38,3122.4,3141.23,1207.12,2932.32,2607.65,25683.7,2920.5,4928.96,2558.33,4927.43,4399.57,688.885,304.506,5645.96,4050.7,5906.03,2357.21,678.605,4950.95,186387296,6917.90927
2/20/2022,4456.51,3122.21,3090.9,1209.82,2935.48,2593.94,25933.2,2917.28,4925.84,2496.99,5078.64,4433.51,688.02,311.881,5668.33,3957.08,5951.71,2335.05,666.661,4965.13,198827588,6926.62543
2/17/2022,4495,3147.06,3099.85,1212.63,2953.41,2640.08,26107.5,2934.65,5016.83,2494.73,4865.26,4485.09,692.064,314.669,5711.13,4041.9,6052.69,2358.5,665.32,5013.49,197813578,6991.35616
2/16/2022,4529.09,3163.69,3112.4,1212.51,2977.95,2682.61,26172.9,2959.93,5049.76,2496.75,4901.53,4477.56,697.344,317.154,5780.47,4065.43,6186.25,2377.75,687.035,5038.12,237527031,7043.69402
2/15/2022,4525.53,3180.67,3101.03,1211.53,2960.52,2702.77,26285.7,2960.35,5085.63,2490.89,4744.97,4341.92,697.812,315.591,5767.26,4100.41,6058.03,2371.61,698.945,5049.46,236499264,7036.77192
2/14/2022,4541.05,3203.23,3107.19,1211.04,2952.52,2744,26417.3,2964.3,5170.95,2529.26,4680.1,4371.85,699.534,317.596,5760.1,4066.06,6013.66,2361.34,687.507,5068.76,288828866,7060.73827
2/13/2022,4557.59,3197.87,3148.36,1233.04,2994.41,2763.91,26559.6,2995.01,5238,2471.64,4749.13,4398.65,698.296,323.603,5764.77,4137.95,5848.01,2378.6,678.344,5078.73,281031136,7089.52593
2/10/2022,4553.4,3179.7,3149.28,1235.65,2993.54,2783.98,26169.6,2993.96,5315.67,2474.28,4667.38,4414.42,701.196,321.525,5771.25,4203.99,5595.13,2379.48,690.333,5083.62,286428918,7085.94994
2/9/2022,4552.97,3175.2,3135.32,1231.25,2979.49,2812.8,26579.5,3000.86,5345.68,2502.17,4621.44,4437.67,701.405,319.68,5730.1,4210.28,5674.95,2362.36,678.751,5099.1,282911802,7081.38222
2/8/2022,4546.7,3170.59,3126.83,1222.14,2965.06,2830.78,26521.9,2989.48,5371.44,2507.58,4623.93,4445.72,698.187,320.19,5742.94,4139.69,5657.19,2320.55,675.262,5089.03,339678875,7072.78784
2/7/2022,4532.9,3154.16,3140.24,1219.85,2965.8,2741.18,26691.6,2940.98,5391.19,2516.47,4624.1,4443.97,696.2,315.042,5745.52,4146.99,5661.33,2317.42,649.407,5087.55,283916309,7051.80301
2/6/2022,4542,3157.45,3152.57,1228.78,2969.86,2747.83,27263.1,2934.93,5327.19,2493.99,4625.64,4460.85,696.844,320.365,5753.33,4045.75,5588.59,2334.46,641.262,5120.72,280165124,7064.29311
2/3/2022,4516.4,3169.39,3124.54,1252.09,2981.23,2727.68,26709.5,2928.32,5217.52,2476.9,4670.73,4493.25,696.121,325.1,5681.67,4055.37,5482.85,2322.49,636.83,5068.89,296631888,7023.52028
2/2/2022,4508.77,3134.64,3141.16,1292.84,2976.56,2710.5,26617.9,2946.25,5236.17,2451.78,4680.32,4483.58,695.419,321.394,5685.68,4120.81,5543.95,2328.44,637.995,5070.29,289486705,7016.75938
2/1/2022,4496.2,3131.61,3166.87,1317.13,2961.86,2711.04,26672.2,2929.81,5163.8,2459.52,4688.41,4491,693.963,323.782,5660.19,4143.49,5334.6,2320.11,639.562,5053.83,288334968,6997.6036
1/31/2022,4453.77,3122.85,3050.65,1270.65,2905.69,2691.02,26697.1,2902.04,5104.88,2418.27,4685.67,4433.4,691.617,312.528,5591.88,4102.1,5440.59,2288,635.382,5029.85,305170790,6926.29042
1/30/2022,4491.63,3142.08,3080.04,1302.69,2925.14,2707.42,26739.9,2928.14,5139.31,2418.77,4672.55,4565.27,696.845,316.417,5634.14,4128.42,5550.87,2323.22,641.912,5037.49,290408568,6991.55304
1/27/2022,4512.87,3153.23,3058.4,1308.42,2959.27,2738.7,26873.1,2949.99,5129.62,2424.55,4690.19,4548.02,694.612,317.969,5675.37,4097.38,5597.53,2351.93,648.361,5034.61,261064870,7027.55029
1/26/2022,4516.52,3148.18,3099.04,1282.16,2955.08,2742.77,26904.2,2958.9,5109.36,2453.62,4753.03,4512.48,695.595,321.761,5692.35,4082.94,5637.33,2357.27,649.777,5064.99,225240940,7032.44413
1/25/2022,4515.57,3150.1,3107.18,1269.78,2950.13,2696.91,27019.2,2966.87,5126.27,2440.03,4806.18,4534.18,697.983,333.287,5686.32,4079.18,5789.05,2325.15,643.655,5058.78,216407261,7032.57464
1/24/2022,4506.04,3144.45,3060.05,1268.95,2921.05,2688.71,27330.6,2955.43,5152.33,2440.34,4760.89,4498.27,696.316,331.094,5689.42,4031.38,5718.67,2272.96,648.429,5107.6,233537096,7019.25364
1/23/2022,4538.08,3149.49,3048.5,1317,2963.9,2727.43,27074.8,3007.05,5223.95,2484.07,4733.68,4672.13,699.275,321.762,5700.32,4126.11,5671.19,2300.86,654.153,5115.79,274416388,7073.00015
1/20/2022,4555.47,3175.56,3111.94,1271.9,3005.73,2748.73,26639.7,3016.94,5166.71,2453.67,4824.09,4743.97,705.141,318.001,5704.25,4225.07,5575.8,2353.11,668.645,5092.24,330525551,7105.69315
1/19/2022,4544.64,3177.38,3157.88,1287.95,3008.89,2752.35,26656.4,3003.28,5185.28,2473.56,4870.36,4538.31,702.146,314.714,5661.98,4281.91,5711.62,2377.52,677.039,5119.8,334293495,7089.43268
1/18/2022,4522.99,3174.31,3181.75,1282.43,3011.38,2766.17,26641.7,2992.49,5232.24,2484.1,4868.79,4345.8,702.436,313.38,5615.53,4280.03,5656.62,2345.58,661.942,5135.29,369839276,7055.70941
1/17/2022,4520.95,3165.42,3196.42,1296.88,2986.27,2764.2,26496.1,3003.84,5231.82,2498.8,4839.73,4433.08,702.35,317.36,5621.28,4229.78,5613.23,2308.78,657.68,5163.73,322954040,7055.27115
1/16/2022,4500.85,3155.9,3176.59,1346.29,2970.26,2749.14,26565.3,3024.87,5132.93,2509.56,4982.79,4344.03,703.009,323.177,5593.92,3998.77,5602.55,2304.53,652.721,5131.49,312045936,7019.59675
1/13/2022,4498.43,3163.96,3190.78,1279.44,2950.03,2758.08,26388.4,3027.2,5116.87,2492.28,4818.02,4438.66,709.665,324.984,5617.24,3854.19,5406.57,2242.39,611.18,5198.29,234639063,7017.22855
1/12/2022,4486.84,3178.43,3175.1,1286.65,2932.34,2778.29,26278.9,3010.36,5091.28,2518.76,4693.38,4405.23,711.541,323.44,5581.26,3865.68,5381.91,2233.47,598.267,5168.46,346628802,6996.0606
1/11/2022,4517.48,3181.07,3243.25,1229.06,2997.55,2810.15,26274.5,3080.58,5152.76,2539.91,4728.88,4503.53,717.496,331.541,5616.17,3979.46,5203.62,2224.64,609.742,5073.83,432828856,7049.15048
1/10/2022,4484.79,3163.34,3247.9,1168.72,2944.12,2778.31,26330.2,3011.86,5211.52,2540.84,4747.13,4480.52,699.785,318.623,5562.42,3924.23,5257.68,2220.91,607.508,5058.23,308519424,6994.15481
1/9/2022,4447.55,3172.18,3207.78,1162.66,2861.91,2777.71,26270.3,2927.91,5198.81,2528.07,4756.07,4359.69,703.695,313.319,5526.06,3798.16,5190.72,2214.57,606.912,4978.63,311526571,6932.61174
1/6/2022,4483.56,3199.91,3217.64,1157.37,2896.29,2812.69,26371.7,2942.26,5263.13,2568.87,4722.45,4428.39,705.969,302.068,5551.71,3927.96,5031.71,2255.32,621.942,5025.71,377761838,6987.45034
1/5/2022,4450.68,3154.84,3097.95,1152.77,2869.4,2807.37,26307,2859.4,5272.46,2591.36,4779.7,4413.45,703.214,301.955,5554.21,3900.55,5091.31,2266.24,618.265,4955.62,325586315,6929.9319
1/4/2022,4426.95,3139.51,3086.64,1130.49,2804.07,2738.53,26120.4,2829.26,5312.9,2575.08,4801.17,4448.78,707.326,306.151,5586.38,3802.35,4967.88,2213.45,612.957,4847.46,255067851,6892.99375
1/3/2022,4421.33,3145.22,3023.4,1133.49,2814.09,2743.24,26300.5,2833.76,5214.83,2546.55,4824.84,4538.65,708.234,303.574,5537.59,3771.73,4971.25,2218.52,625.849,4825.82,274039341,6882.30028
1/2/2022,4399.76,3151.22,3000.9,1132.17,2797.63,2756.28,26090.2,2813.24,5224.73,2550.37,4819.12,4463.94,692.215,315.758,5501.99,3694.32,4825.06,2181.46,624.077,4840.91,194362542,6853.13908
12/30/2021,4338.85,3109.8,2927.37,1114.48,2764.64,2706.01,25735.2,2761.69,5188.29,2491.04,4843.36,4309.38,681.534,327.684,5471.85,3544.83,4582.71,2139.33,591.465,4839.71,172373531,6756.6568
